2.861891785e+02;-5.460140761e-03
2.863991394e+02;-5.841081147e-04
2.866091614e+02;6.813055370e-03
2.868191528e+02;-1.830821042e-03
2.870291748e+02;3.931763116e-03
2.872392273e+02;1.143974531e-02
2.874492798e+02;1.016532816e-02
2.876593628e+02;6.480598822e-03
2.878694458e+02;5.427818745e-03
2.880795288e+02;2.546526724e-03
2.882896423e+02;-2.717372496e-03
2.884997864e+02;2.823574003e-03
2.887099304e+02;-5.841081147e-04
2.889201050e+02;1.099647023e-02
2.891302795e+02;-1.470659510e-03
2.893404541e+02;1.105187926e-02
2.895506592e+02;3.855575342e-04
2.897608948e+02;2.193291293e-04
2.899711304e+02;-1.415250124e-03
2.901813660e+02;8.225996979e-03
2.903916321e+02;1.365612447e-02
2.906019287e+02;6.349001196e-04
2.908122253e+02;-9.442696464e-04
2.910225220e+02;8.475339040e-03
2.912328491e+02;-5.072274711e-03
2.914431763e+02;-2.717372496e-03
2.916535339e+02;6.037322804e-03
2.918639221e+02;8.503044024e-03
2.920743103e+02;8.059768006e-03
2.922846985e+02;6.591417361e-03
2.924951172e+02;-4.490475170e-03
2.927055359e+02;5.843389779e-03
2.929159851e+02;6.979283877e-03
2.931264343e+02;6.813055370e-03
2.933369141e+02;4.901428707e-03
2.935474243e+02;-5.460140761e-03
2.937579041e+02;4.347334150e-03
2.939684448e+02;1.355223125e-03
2.941789856e+02;-2.994419774e-03
2.943895264e+02;-4.158018623e-03
2.946000977e+02;3.377668560e-03
2.948106689e+02;3.377668560e-03
2.950212708e+02;3.931763116e-03
2.952318726e+02;-1.858525793e-03
2.954424744e+02;6.591417361e-03
2.956531372e+02;1.050471095e-03
2.958637695e+02;7.145512383e-03
2.960744629e+02;3.128326032e-03
2.962851257e+02;-3.901749733e-04
2.964958191e+02;-2.883600770e-03
2.967065430e+02;-6.395175587e-04
2.969172668e+02;4.873724189e-03
2.971280212e+02;-1.304431120e-03
2.973387756e+02;5.732570775e-03
2.975495300e+02;5.012247711e-03
2.977603149e+02;5.704866257e-03
2.979711304e+02;9.195662104e-03
2.981819458e+02;6.702236366e-03
2.983927917e+02;-8.202909492e-03
2.986036377e+02;1.290809643e-02
2.988144836e+02;4.208810627e-03
2.990253601e+02;-1.055088593e-03
2.992362671e+02;-2.024754183e-03
2.994471741e+02;5.483228248e-03
2.996580811e+02;-5.286986125e-04
2.998690186e+02;-9.442696464e-04
3.000799561e+02;4.963764804e-04
3.002909241e+02;3.211440286e-03
3.005019226e+02;1.274186838e-02
3.007129211e+02;2.297183964e-03
3.009239197e+02;6.425189320e-03
3.011349487e+02;-1.685371244e-04
3.013459778e+02;8.004358970e-03
3.015570374e+02;4.901428707e-03
3.017680969e+02;-4.102609120e-03
3.019791870e+02;2.020136686e-03
3.021902771e+02;-2.468029968e-03
3.024013977e+02;-7.226317539e-04
3.026125183e+02;7.200921420e-03
3.028236694e+02;-1.249021734e-03
3.030348206e+02;3.765534842e-03
3.032460022e+02;1.687679905e-03
3.034571838e+02;9.119474562e-04
3.036683960e+02;5.039952695e-03
3.038796082e+02;1.548463665e-02
3.040908508e+02;1.244404237e-03
3.043020935e+02;2.629640745e-03
3.045133667e+02;9.306481108e-03
3.047246399e+02;1.293580141e-02
3.049359131e+02;7.457190659e-04
3.051472168e+02;1.133585349e-03
3.053585510e+02;-2.516513050e-04
3.055698853e+02;5.981913302e-03
3.057812195e+02;1.659975154e-03
3.059925842e+02;-6.125054322e-03
3.062039795e+02;7.090102881e-03
3.064153748e+02;9.860576130e-03
3.066267700e+02;7.477968931e-03
3.068381958e+02;1.244404237e-03
3.070496521e+02;-2.634258242e-03
3.072611084e+02;3.377668560e-03
3.074725647e+02;2.241774695e-03
3.076840515e+02;-2.966715023e-03
3.078955383e+02;2.823574003e-03
3.081070557e+02;5.649456754e-03
3.083185730e+02;3.848649096e-03
3.085301208e+02;1.299813739e-03
3.087416687e+02;-3.070607781e-04
3.089532471e+02;5.012247711e-03
3.091648254e+02;6.231255829e-03
3.093764343e+02;1.091335621e-02
3.095880432e+02;-2.606553491e-03
3.097996826e+02;3.266849788e-03
3.100113220e+02;6.369779818e-03
3.102229919e+02;1.252023038e-02
3.104346619e+02;5.240811734e-04
3.106463623e+02;8.309110999e-03
3.108580627e+02;2.601935994e-03
3.110697632e+02;1.362149342e-04
3.112814941e+02;-4.379656631e-03
3.114932556e+02;-4.732891684e-04
3.117050171e+02;1.050471095e-03
3.119167786e+02;-1.775411540e-03
3.121285706e+02;-2.606553491e-03
3.123403931e+02;1.466042129e-03
3.125522156e+02;8.752387017e-03
3.127640381e+02;1.382927876e-03
