,Tensión,Tensión Corriente,ET,ETC
0,0.21416804,19.298738,"+1.00000000E+00
","+1.00000000E+02
"
1,0.24679246,1.4551e-05,"+1.00000000E+00
","+1.00000000E-01
"
2,0.25701464,5.267e-06,"+1.00000000E+00
","+1.00000000E-01
"
3,0.2672003,4.788e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.27862197,4.486e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.28927245,4.174e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.29936546,4.267e-06,"+1.00000000E+00
","+1.00000000E-01
"
7,0.309578,4.725e-06,"+1.00000000E+00
","+1.00000000E-01
"
8,0.32033286,3.372e-06,"+1.00000000E+00
","+1.00000000E-01
"
9,0.33052472,4.965e-06,"+1.00000000E+00
","+1.00000000E-01
"
10,0.34187399,3.237e-06,"+1.00000000E+00
","+1.00000000E-01
"
11,0.35209448,5.589e-06,"+1.00000000E+00
","+1.00000000E-01
"
12,0.34153542,0.010232465,"+1.00000000E+00
","+1.00000000E+01
"
13,0.34896312,11.156842,"+1.00000000E+00
","+1.00000000E+02
"
14,0.35594085,13.503898,"+1.00000000E+00
","+1.00000000E+02
"
15,0.36236604,15.66516,"+1.00000000E+00
","+1.00000000E+02
"
16,0.36862395,17.731619,"+1.00000000E+00
","+1.00000000E+02
"
17,0.37565481,19.81954,"+1.00000000E+00
","+1.00000000E+02
"
18,0.38135168,21.923667,"+1.00000000E+00
","+1.00000000E+02
"
19,0.38765697,24.290579,"+1.00000000E+00
","+1.00000000E+02
"
20,0.39362811,26.528052,"+1.00000000E+00
","+1.00000000E+02
"
21,0.40052353,28.640821,"+1.00000000E+00
","+1.00000000E+02
"
22,0.40647508,31.018655,"+1.00000000E+00
","+1.00000000E+02
"
23,0.41248187,33.329263,"+1.00000000E+00
","+1.00000000E+02
"
24,0.4184261,35.634606,"+1.00000000E+00
","+1.00000000E+02
"
25,0.42486154,38.036249,"+1.00000000E+00
","+1.00000000E+02
"
26,0.4308861,40.598124,"+1.00000000E+00
","+1.00000000E+02
"
27,0.43656497,42.938022,"+1.00000000E+00
","+1.00000000E+02
"
28,0.44231121,45.253543,"+1.00000000E+00
","+1.00000000E+02
"
29,0.44806424,47.622832,"+1.00000000E+00
","+1.00000000E+02
"
30,0.45419393,50.252463,"+1.00000000E+00
","+1.00000000E+02
"
31,0.4601347,52.775779,"+1.00000000E+00
","+1.00000000E+02
"
32,0.46564081,55.305055,"+1.00000000E+00
","+1.00000000E+02
"
33,0.47078719,57.796395,"+1.00000000E+00
","+1.00000000E+02
"
34,0.4767126,60.362482,"+1.00000000E+00
","+1.00000000E+02
"
35,0.48283937,62.842728,"+1.00000000E+00
","+1.00000000E+02
"
36,0.48780574,65.492366,"+1.00000000E+00
","+1.00000000E+02
"
37,0.49338776,68.147681,"+1.00000000E+00
","+1.00000000E+02
"
38,0.4994803,70.618866,"+1.00000000E+00
","+1.00000000E+02
"
39,0.50472659,73.442257,"+1.00000000E+00
","+1.00000000E+02
"
40,0.51049886,76.145192,"+1.00000000E+00
","+1.00000000E+02
"
41,0.51571983,78.478912,"+1.00000000E+00
","+1.00000000E+02
"
42,0.52148185,81.07005,"+1.00000000E+00
","+1.00000000E+02
"
43,0.52705248,83.797926,"+1.00000000E+00
","+1.00000000E+02
"
44,0.53229645,86.478395,"+1.00000000E+00
","+1.00000000E+02
"
45,0.5378609,89.076908,"+1.00000000E+00
","+1.00000000E+02
"
46,0.54334407,91.980074,"+1.00000000E+00
","+1.00000000E+02
"
47,0.54854791,94.740027,"+1.00000000E+00
","+1.00000000E+02
"
48,0.55395599,97.214492,"+1.00000000E+00
","+1.00000000E+02
"
49,0.55902373,99.830676,"+1.00000000E+00
","+1.00000000E+02
"
50,0.56473931,102.64143,"+1.00000000E+00
","+1.00000000E+02
"
51,0.56958875,105.38009,"+1.00000000E+00
","+1.00000000E+02
"
52,0.57594508,108.2129,"+1.00000000E+00
","+1.00000000E+02
"
53,0.580657,110.94228,"+1.00000000E+00
","+1.00000000E+02
"
54,0.58583977,113.58861,"+1.00000000E+00
","+1.00000000E+02
"
55,0.59113972,115.96713,"+1.00000000E+00
","+1.00000000E+02
"
56,0.5963159,118.78251,"+1.00000000E+00
","+1.00000000E+03
"
57,0.60189814,122.26781,"+1.00000000E+00
","+1.00000000E+03
"
58,0.60685426,124.93846,"+1.00000000E+00
","+1.00000000E+03
"
59,0.61232793,127.95879,"+1.00000000E+00
","+1.00000000E+03
"
60,0.61752608,130.64301,"+1.00000000E+00
","+1.00000000E+03
"
61,0.62288092,133.54564,"+1.00000000E+00
","+1.00000000E+03
"
62,0.62752493,136.22673,"+1.00000000E+00
","+1.00000000E+03
"
63,0.63299138,139.21677,"+1.00000000E+00
","+1.00000000E+03
"
64,0.6380112,142.09624,"+1.00000000E+00
","+1.00000000E+03
"
65,0.64317078,144.8413,"+1.00000000E+00
","+1.00000000E+03
"
66,0.64801237,147.66594,"+1.00000000E+00
","+1.00000000E+02
"
67,0.14849455,0.001146,"+1.00000000E+00
","+1.00000000E-01
"
68,0.041357206,2.547e-05,"+1.00000000E-01
","+1.00000000E-01
"
69,0.012109216,1.1907e-05,"+1.00000000E-01
","+1.00000000E-01
"
70,0.003722021,8.931e-06,"+1.00000000E-01
","+1.00000000E-01
"
71,0.001392862,6.505e-06,"+1.00000000E-01
","+1.00000000E-01
"
72,0.000769808,6.006e-06,"+1.00000000E-01
","+1.00000000E-01
"
73,0.000509908,5.662e-06,"+1.00000000E-01
","+1.00000000E-01
"
