,Tensión,Tensión Corriente,ET,ETC
85,0.35886955,25.630553,"+1.00000000E+00
","+1.00000000E+02
"
86,0.35894299,24.26376,"+1.00000000E+00
","+1.00000000E+02
"
87,0.35591125,24.11064,"+1.00000000E+00
","+1.00000000E+02
"
88,0.35507708,23.626657,"+1.00000000E+00
","+1.00000000E+02
"
89,0.35312405,22.129611,"+1.00000000E+00
","+1.00000000E+02
"
90,0.35291582,21.977878,"+1.00000000E+00
","+1.00000000E+02
"
91,0.34937173,20.352367,"+1.00000000E+00
","+1.00000000E+02
"
92,0.34724516,20.036267,"+1.00000000E+00
","+1.00000000E+02
"
93,0.34707057,18.982939,"+1.00000000E+00
","+1.00000000E+02
"
94,0.34475887,18.308017,"+1.00000000E+00
","+1.00000000E+02
"
95,0.34238323,17.676484,"+1.00000000E+00
","+1.00000000E+02
"
96,0.34307865,15.731694,"+1.00000000E+00
","+1.00000000E+02
"
97,0.38330017,0.000365438,"+1.00000000E+00
","+1.00000000E-01
"
98,0.36717442,0.00030471,"+1.00000000E+00
","+1.00000000E-01
"
99,0.36354249,0.000270317,"+1.00000000E+00
","+1.00000000E-01
"
100,0.36047268,0.000255237,"+1.00000000E+00
","+1.00000000E-01
"
101,0.35769402,0.000242557,"+1.00000000E+00
","+1.00000000E-01
"
102,0.35427124,0.00022688,"+1.00000000E+00
","+1.00000000E-01
"
103,0.35088924,0.000228336,"+1.00000000E+00
","+1.00000000E-01
"
104,0.34742349,0.000211223,"+1.00000000E+00
","+1.00000000E-01
"
105,0.34458585,0.000213948,"+1.00000000E+00
","+1.00000000E-01
"
106,0.34120489,0.000202965,"+1.00000000E+00
","+1.00000000E-01
"
107,0.33767893,0.00019914,"+1.00000000E+00
","+1.00000000E-01
"
108,0.33426034,0.000199172,"+1.00000000E+00
","+1.00000000E-01
"
109,0.33140709,0.000191669,"+1.00000000E+00
","+1.00000000E-01
"
110,0.32854458,0.000193848,"+1.00000000E+00
","+1.00000000E-01
"
111,0.32456461,0.000182709,"+1.00000000E+00
","+1.00000000E-01
"
112,0.32195554,0.000182803,"+1.00000000E+00
","+1.00000000E-01
"
113,0.31919844,0.000177804,"+1.00000000E+00
","+1.00000000E-01
"
114,0.31486768,0.0001764,"+1.00000000E+00
","+1.00000000E-01
"
115,0.31212473,0.000175572,"+1.00000000E+00
","+1.00000000E-01
"
116,0.30881033,0.000170165,"+1.00000000E+00
","+1.00000000E-01
"
117,0.30595354,0.000169651,"+1.00000000E+00
","+1.00000000E-01
"
118,0.3021113,0.000168404,"+1.00000000E+00
","+1.00000000E-01
"
119,0.29921847,0.000162986,"+1.00000000E+00
","+1.00000000E-01
"
120,0.29522897,0.000165543,"+1.00000000E+00
","+1.00000000E-01
"
121,0.29235068,0.000160995,"+1.00000000E+00
","+1.00000000E-01
"
122,0.28950379,0.000162221,"+1.00000000E+00
","+1.00000000E-01
"
123,0.2862195,0.000159434,"+1.00000000E+00
","+1.00000000E-01
"
124,0.28312719,0.000155997,"+1.00000000E+00
","+1.00000000E-01
"
125,0.28066434,0.00015804,"+1.00000000E+00
","+1.00000000E-01
"
126,0.27574108,0.000152811,"+1.00000000E+00
","+1.00000000E-01
"
127,0.27262852,0.000153524,"+1.00000000E+00
","+1.00000000E-01
"
128,0.26950027,0.000150841,"+1.00000000E+00
","+1.00000000E-01
"
129,0.26645005,0.000149363,"+1.00000000E+00
","+1.00000000E-01
"
130,0.2637768,0.000149206,"+1.00000000E+00
","+1.00000000E-01
"
131,0.25988322,0.000147058,"+1.00000000E+00
","+1.00000000E-01
"
132,0.25677986,0.000146764,"+1.00000000E+00
","+1.00000000E-01
"
133,0.25367047,0.000146869,"+1.00000000E+00
","+1.00000000E-01
"
134,0.2505076,0.000143516,"+1.00000000E+00
","+1.00000000E-01
"
135,0.2472306,0.000143338,"+1.00000000E+00
","+1.00000000E-01
"
136,0.24380162,0.000142793,"+1.00000000E+00
","+1.00000000E-01
"
137,0.24075012,0.000142227,"+1.00000000E+00
","+1.00000000E-01
"
138,0.2380274,0.000142059,"+1.00000000E+00
","+1.00000000E-01
"
139,0.2386223,0.0001412,"+1.00000000E+00
","+1.00000000E-01
"
140,0.24241744,0.00013881,"+1.00000000E+00
","+1.00000000E-01
"
141,0.24511454,0.000141043,"+1.00000000E+00
","+1.00000000E-01
"
142,0.24824008,0.000140498,"+1.00000000E+00
","+1.00000000E-01
"
143,0.25194015,0.00013728,"+1.00000000E+00
","+1.00000000E-01
"
144,0.25433245,0.000138108,"+1.00000000E+00
","+1.00000000E-01
"
145,0.25837081,0.000137123,"+1.00000000E+00
","+1.00000000E-01
"
146,0.26157104,0.000136977,"+1.00000000E+00
","+1.00000000E-01
"
147,0.26456201,0.000136285,"+1.00000000E+00
","+1.00000000E-01
"
148,0.26755141,0.000135153,"+1.00000000E+00
","+1.00000000E-01
"
149,0.27091393,0.000131821,"+1.00000000E+00
","+1.00000000E-01
"
150,0.27383888,0.000133927,"+1.00000000E+00
","+1.00000000E-01
"
151,0.27734453,0.000135782,"+1.00000000E+00
","+1.00000000E-01
"
152,0.28095236,0.000128436,"+1.00000000E+00
","+1.00000000E-01
"
153,0.28351802,0.000136264,"+1.00000000E+00
","+1.00000000E-01
"
154,0.28719898,0.0001235,"+1.00000000E+00
","+1.00000000E-01
"
155,0.29079432,0.000137406,"+1.00000000E+00
","+1.00000000E-01
"
156,0.2940174,0.000125166,"+1.00000000E+00
","+1.00000000E-01
"
157,0.29668908,0.000132062,"+1.00000000E+00
","+1.00000000E-01
"
158,0.30056286,0.000127461,"+1.00000000E+00
","+1.00000000E-01
"
159,0.3038734,0.000128499,"+1.00000000E+00
","+1.00000000E-01
"
160,0.30677969,0.000130511,"+1.00000000E+00
","+1.00000000E-01
"
161,0.30972638,0.000125743,"+1.00000000E+00
","+1.00000000E-01
"
162,0.3135789,0.000129054,"+1.00000000E+00
","+1.00000000E-01
"
163,0.31641779,0.000125711,"+1.00000000E+00
","+1.00000000E-01
"
164,0.31958521,0.000126508,"+1.00000000E+00
","+1.00000000E-01
"
165,0.32332148,0.000126329,"+1.00000000E+00
","+1.00000000E-01
"
166,0.32592831,0.000125732,"+1.00000000E+00
","+1.00000000E-01
"
167,0.3291877,0.000124307,"+1.00000000E+00
","+1.00000000E-01
"
168,0.33238991,0.000124831,"+1.00000000E+00
","+1.00000000E-01
"
