,Tensión,Tensión Corriente,ET,ETC
81,0.64085955,3.539e-06,"+1.00000000E+00
","+1.00000000E-01
"
82,0.64601869,5.579e-06,"+1.00000000E+00
","+1.00000000E-01
"
83,0.64858502,2.675e-06,"+1.00000000E+00
","+1.00000000E-01
"
84,0.65209859,5.048e-06,"+1.00000000E+00
","+1.00000000E-01
"
85,0.65622318,2.217e-06,"+1.00000000E+00
","+1.00000000E-01
"
86,0.65990502,5.569e-06,"+1.00000000E+00
","+1.00000000E-01
"
87,0.66456453,3.029e-06,"+1.00000000E+00
","+1.00000000E-01
"
88,0.66735837,3.206e-06,"+1.00000000E+00
","+1.00000000E-01
"
89,0.67204622,3.581e-06,"+1.00000000E+00
","+1.00000000E-01
"
90,0.67589269,3.081e-06,"+1.00000000E+00
","+1.00000000E-01
"
91,0.67918607,4.32e-06,"+1.00000000E+00
","+1.00000000E-01
"
92,0.6833498,2.592e-06,"+1.00000000E+00
","+1.00000000E-01
"
93,0.68723727,4.882e-06,"+1.00000000E+00
","+1.00000000E-01
"
94,0.65690336,1.561e-06,"+1.00000000E+00
","+1.00000000E-01
"
95,0.66057475,17.729358,"+1.00000000E+00
","+1.00000000E+02
"
96,0.66409302,17.770203,"+1.00000000E+00
","+1.00000000E+02
"
97,0.66757728,18.122842,"+1.00000000E+00
","+1.00000000E+02
"
98,0.67087913,18.482615,"+1.00000000E+00
","+1.00000000E+02
"
99,0.67400256,18.485846,"+1.00000000E+00
","+1.00000000E+02
"
