,Tensión,Tensión Corriente,ET,ETC
84,0.56671606,85.828268,"+1.00000000E+00
","+1.00000000E+02
"
85,0.56888755,86.975152,"+1.00000000E+00
","+1.00000000E+02
"
86,0.57163829,88.181679,"+1.00000000E+00
","+1.00000000E+02
"
87,0.57465773,89.154289,"+1.00000000E+00
","+1.00000000E+02
"
88,0.57700685,90.328189,"+1.00000000E+00
","+1.00000000E+02
"
89,0.57925354,91.386076,"+1.00000000E+00
","+1.00000000E+02
"
90,0.5821459,92.608138,"+1.00000000E+00
","+1.00000000E+02
"
91,0.58489444,93.831075,"+1.00000000E+00
","+1.00000000E+02
"
92,0.58759583,94.909549,"+1.00000000E+00
","+1.00000000E+02
"
93,0.58996438,96.103011,"+1.00000000E+00
","+1.00000000E+02
"
94,0.59276805,97.459368,"+1.00000000E+00
","+1.00000000E+02
"
95,0.59505167,98.484341,"+1.00000000E+00
","+1.00000000E+02
"
96,0.59751634,99.428988,"+1.00000000E+00
","+1.00000000E+02
"
97,0.60006218,100.61069,"+1.00000000E+00
","+1.00000000E+02
"
98,0.60305684,101.84909,"+1.00000000E+00
","+1.00000000E+02
"
99,0.60553887,102.98263,"+1.00000000E+00
","+1.00000000E+02
"
