,Tensión,Tensión Corriente,ET,ETC
0,0.33255385,24.014381,"+1.00000000E+00
","+1.00000000E+02
"
1,0.34005174,-6.984e-06,"+1.00000000E+00
","+1.00000000E-01
"
2,0.34926059,-8.899e-06,"+1.00000000E+00
","+1.00000000E-01
"
3,0.36051931,-5.548e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.36872792,-3.528e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.35628926,2.717e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.36378664,12.440864,"+1.00000000E+00
","+1.00000000E+02
"
7,0.37042853,13.467106,"+1.00000000E+00
","+1.00000000E+02
"
8,0.3767994,15.235097,"+1.00000000E+00
","+1.00000000E+02
"
9,0.3830457,16.974832,"+1.00000000E+00
","+1.00000000E+02
"
10,0.3888521,18.841034,"+1.00000000E+00
","+1.00000000E+02
"
11,0.39529577,20.56696,"+1.00000000E+00
","+1.00000000E+02
"
12,0.4010645,22.136676,"+1.00000000E+00
","+1.00000000E+02
"
13,0.40750534,23.935889,"+1.00000000E+00
","+1.00000000E+02
"
14,0.41316676,26.102459,"+1.00000000E+00
","+1.00000000E+02
"
15,0.41923964,27.911172,"+1.00000000E+00
","+1.00000000E+02
"
16,0.42498088,29.782576,"+1.00000000E+00
","+1.00000000E+02
"
17,0.43072659,31.790462,"+1.00000000E+00
","+1.00000000E+02
"
18,0.43686725,33.820675,"+1.00000000E+00
","+1.00000000E+02
"
19,0.44277007,35.570102,"+1.00000000E+00
","+1.00000000E+02
"
20,0.44849517,37.534914,"+1.00000000E+00
","+1.00000000E+02
"
21,0.45416318,39.863162,"+1.00000000E+00
","+1.00000000E+02
"
22,0.46013491,41.836245,"+1.00000000E+00
","+1.00000000E+02
"
23,0.46541803,43.914361,"+1.00000000E+00
","+1.00000000E+02
"
24,0.47145085,46.150027,"+1.00000000E+00
","+1.00000000E+02
"
25,0.47625688,47.876432,"+1.00000000E+00
","+1.00000000E+02
"
26,0.48195238,50.198652,"+1.00000000E+00
","+1.00000000E+02
"
27,0.48741947,52.405162,"+1.00000000E+00
","+1.00000000E+02
"
28,0.49312669,54.555897,"+1.00000000E+00
","+1.00000000E+02
"
29,0.49833102,56.598572,"+1.00000000E+00
","+1.00000000E+02
"
30,0.5040895,58.984229,"+1.00000000E+00
","+1.00000000E+02
"
31,0.50942101,61.322939,"+1.00000000E+00
","+1.00000000E+02
"
32,0.5147518,62.930354,"+1.00000000E+00
","+1.00000000E+02
"
33,0.51993698,65.197733,"+1.00000000E+00
","+1.00000000E+02
"
34,0.52598823,67.712011,"+1.00000000E+00
","+1.00000000E+02
"
35,0.53108053,69.870161,"+1.00000000E+00
","+1.00000000E+02
"
36,0.53637524,72.159876,"+1.00000000E+00
","+1.00000000E+02
"
37,0.54127079,74.449794,"+1.00000000E+00
","+1.00000000E+02
"
38,0.54649576,76.651846,"+1.00000000E+00
","+1.00000000E+02
"
39,0.55213269,78.732954,"+1.00000000E+00
","+1.00000000E+02
"
40,0.55698999,81.068539,"+1.00000000E+00
","+1.00000000E+02
"
41,0.56284698,83.37123,"+1.00000000E+00
","+1.00000000E+02
"
42,0.56760815,85.522139,"+1.00000000E+00
","+1.00000000E+02
"
43,0.57300493,87.974401,"+1.00000000E+00
","+1.00000000E+02
"
44,0.57799161,90.362666,"+1.00000000E+00
","+1.00000000E+02
"
45,0.58308182,92.257093,"+1.00000000E+00
","+1.00000000E+02
"
46,0.58829641,94.648038,"+1.00000000E+00
","+1.00000000E+02
"
47,0.59295088,96.99513,"+1.00000000E+00
","+1.00000000E+02
"
48,0.59813712,99.387579,"+1.00000000E+00
","+1.00000000E+02
"
49,0.603229,101.94618,"+1.00000000E+00
","+1.00000000E+02
"
50,0.60865195,104.2262,"+1.00000000E+00
","+1.00000000E+02
"
51,0.61361518,106.6417,"+1.00000000E+00
","+1.00000000E+02
"
52,0.61969831,108.46217,"+1.00000000E+00
","+1.00000000E+02
"
53,0.62416064,111.05381,"+1.00000000E+00
","+1.00000000E+02
"
54,0.62925212,113.43839,"+1.00000000E+00
","+1.00000000E+02
"
55,0.63412467,115.70863,"+1.00000000E+00
","+1.00000000E+02
"
56,0.63898174,118.26118,"+1.00000000E+00
","+1.00000000E+02
"
57,0.64410586,121.36806,"+1.00000000E+00
","+1.00000000E+03
"
58,0.64888092,123.61482,"+1.00000000E+00
","+1.00000000E+03
"
59,0.65424634,126.39879,"+1.00000000E+00
","+1.00000000E+03
"
60,0.65906774,128.67206,"+1.00000000E+00
","+1.00000000E+03
"
61,0.66399554,131.19421,"+1.00000000E+00
","+1.00000000E+03
"
62,0.66937453,133.3889,"+1.00000000E+00
","+1.00000000E+03
"
63,0.67422326,135.91053,"+1.00000000E+00
","+1.00000000E+03
"
64,0.67885733,138.41157,"+1.00000000E+00
","+1.00000000E+03
"
65,0.68378868,141.06,"+1.00000000E+00
","+1.00000000E+03
"
66,0.68831439,143.1832,"+1.00000000E+00
","+1.00000000E+03
"
67,0.69321978,145.98597,"+1.00000000E+00
","+1.00000000E+03
"
68,0.69797466,148.33736,"+1.00000000E+00
","+1.00000000E+03
"
69,0.70279242,150.86056,"+1.00000000E+00
","+1.00000000E+03
"
70,0.1570527,0.000323,"+1.00000000E+00
","+1.00000000E+02
"
71,0.04390372,2.7416e-05,"+1.00000000E-01
","+1.00000000E-01
"
72,0.012944428,1.4624e-05,"+1.00000000E-01
","+1.00000000E-01
"
73,0.004009838,9.576e-06,"+1.00000000E-01
","+1.00000000E-01
"
74,0.001460926,6.932e-06,"+1.00000000E-01
","+1.00000000E-01
"
75,0.000714906,5.267e-06,"+1.00000000E-01
","+1.00000000E-01
"
76,0.000461849,4.642e-06,"+1.00000000E-01
","+1.00000000E-01
"
77,0.00036416,4.33e-06,"+1.00000000E-01
","+1.00000000E-01
"
78,0.000307225,4.58e-06,"+1.00000000E-01
","+1.00000000E-01
"
79,0.000278627,4.143e-06,"+1.00000000E-01
","+1.00000000E-01
"
