,Tensión,Tensión Corriente,ET,ETC
0,0.001326223,-3.247e-06,"+1.00000000E-01
","+1.00000000E-01
"
1,0.001441277,-6.45e-07,"+1.00000000E-01
","+1.00000000E-01
"
2,0.25701443,2.3679e-05,"+1.00000000E+00
","+1.00000000E-01
"
3,0.26739161,3.237e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.2785909,4.039e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.28914903,3.091e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.29933952,3.393e-06,"+1.00000000E+00
","+1.00000000E-01
"
7,0.30955792,3.664e-06,"+1.00000000E+00
","+1.00000000E-01
"
8,0.32057563,2.321e-06,"+1.00000000E+00
","+1.00000000E-01
"
9,0.33054605,4.767e-06,"+1.00000000E+00
","+1.00000000E-01
"
10,0.34183895,2.342e-06,"+1.00000000E+00
","+1.00000000E-01
"
11,0.35207294,4.986e-06,"+1.00000000E+00
","+1.00000000E+01
"
12,0.34969979,5.8070181,"+1.00000000E+00
","+1.00000000E+01
"
13,0.35806227,6.6801933,"+1.00000000E+00
","+1.00000000E+01
"
14,0.36581379,8.2818799,"+1.00000000E+00
","+1.00000000E+01
"
15,0.37354158,9.5817465,"+1.00000000E+00
","+1.00000000E+01
"
16,0.38256687,10.961872,"+1.00000000E+00
","+1.00000000E+02
"
17,0.38920019,12.787717,"+1.00000000E+00
","+1.00000000E+02
"
18,0.39707514,14.44158,"+1.00000000E+00
","+1.00000000E+02
"
19,0.4039077,15.999016,"+1.00000000E+00
","+1.00000000E+02
"
20,0.41120927,17.443636,"+1.00000000E+00
","+1.00000000E+02
"
21,0.41901581,19.073498,"+1.00000000E+00
","+1.00000000E+02
"
22,0.42615903,20.876622,"+1.00000000E+00
","+1.00000000E+02
"
23,0.43351384,22.560121,"+1.00000000E+00
","+1.00000000E+02
"
24,0.44039868,24.355782,"+1.00000000E+00
","+1.00000000E+02
"
25,0.44815785,26.181753,"+1.00000000E+00
","+1.00000000E+02
"
26,0.45507211,28.113785,"+1.00000000E+00
","+1.00000000E+02
"
27,0.46222925,29.581402,"+1.00000000E+00
","+1.00000000E+02
"
28,0.46895814,31.477976,"+1.00000000E+00
","+1.00000000E+02
"
29,0.4764826,33.433863,"+1.00000000E+00
","+1.00000000E+02
"
30,0.48261386,35.211016,"+1.00000000E+00
","+1.00000000E+02
"
31,0.49001656,37.263075,"+1.00000000E+00
","+1.00000000E+02
"
32,0.49682903,39.211285,"+1.00000000E+00
","+1.00000000E+02
"
33,0.50353421,40.96479,"+1.00000000E+00
","+1.00000000E+02
"
34,0.5102447,42.930632,"+1.00000000E+00
","+1.00000000E+02
"
35,0.51743915,45.025995,"+1.00000000E+00
","+1.00000000E+02
"
36,0.52392121,47.145854,"+1.00000000E+00
","+1.00000000E+02
"
37,0.53004389,48.971775,"+1.00000000E+00
","+1.00000000E+02
"
38,0.53721963,51.117314,"+1.00000000E+00
","+1.00000000E+02
"
39,0.5442051,53.259372,"+1.00000000E+00
","+1.00000000E+02
"
40,0.54993191,55.212805,"+1.00000000E+00
","+1.00000000E+02
"
41,0.55651492,57.342429,"+1.00000000E+00
","+1.00000000E+02
"
42,0.56333638,59.422223,"+1.00000000E+00
","+1.00000000E+02
"
43,0.56964712,61.734637,"+1.00000000E+00
","+1.00000000E+02
"
