,Tensión,Tensión Corriente,ET,ETC
0,0.34136388,9.0231e-05,"+1.00000000E+00
","+1.00000000E-01
"
1,0.33938139,5.173e-06,"+1.00000000E+00
","+1.00000000E-01
"
2,0.35021617,4.601e-06,"+1.00000000E+00
","+1.00000000E-01
"
3,0.36071082,4.476e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.36945203,4.091e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.37927098,5.787e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.38878359,1.416e-06,"+1.00000000E+00
","+1.00000000E-01
"
7,0.3976412,1.6196e-05,"+1.00000000E+00
","+1.00000000E-01
"
8,0.40752521,1.801e-06,"+1.00000000E+00
","+1.00000000E-01
"
9,0.41772898,5.277e-06,"+1.00000000E+00
","+1.00000000E-01
"
10,0.42619229,1.707e-06,"+1.00000000E+00
","+1.00000000E-01
"
11,0.43597798,6.079e-06,"+1.00000000E+00
","+1.00000000E-01
"
12,0.44546035,3.164e-06,"+1.00000000E+00
","+1.00000000E-01
"
13,0.45563566,5.912e-06,"+1.00000000E+00
","+1.00000000E-01
"
14,0.4646889,2.685e-06,"+1.00000000E+00
","+1.00000000E-01
"
15,0.47434489,5.527e-06,"+1.00000000E+00
","+1.00000000E-01
"
16,0.4839054,4.413e-06,"+1.00000000E+00
","+1.00000000E-01
"
17,0.49296865,4.705e-06,"+1.00000000E+00
","+1.00000000E-01
"
18,0.50249849,-1.832e-06,"+1.00000000E+00
","+1.00000000E-01
"
19,0.45761272,27.784403,"+1.00000000E+00
","+1.00000000E+02
"
20,0.46265641,29.944917,"+1.00000000E+00
","+1.00000000E+02
"
21,0.46763753,32.505528,"+1.00000000E+00
","+1.00000000E+02
"
22,0.47193335,34.770885,"+1.00000000E+00
","+1.00000000E+02
"
23,0.47744393,37.396004,"+1.00000000E+00
","+1.00000000E+02
"
24,0.48347499,39.858441,"+1.00000000E+00
","+1.00000000E+02
"
25,0.48649433,42.275027,"+1.00000000E+00
","+1.00000000E+02
"
26,0.49282723,44.385325,"+1.00000000E+00
","+1.00000000E+02
"
27,0.49774926,46.374736,"+1.00000000E+00
","+1.00000000E+02
"
28,0.50264607,48.993923,"+1.00000000E+00
","+1.00000000E+02
"
29,0.50710915,51.641319,"+1.00000000E+00
","+1.00000000E+02
"
30,0.51259881,54.118563,"+1.00000000E+00
","+1.00000000E+02
"
31,0.51769834,56.491596,"+1.00000000E+00
","+1.00000000E+02
"
32,0.52258815,58.735955,"+1.00000000E+00
","+1.00000000E+02
"
33,0.52765108,61.057447,"+1.00000000E+00
","+1.00000000E+02
"
34,0.53312515,63.696021,"+1.00000000E+00
","+1.00000000E+02
"
35,0.53720373,66.065107,"+1.00000000E+00
","+1.00000000E+02
"
36,0.5427141,68.796507,"+1.00000000E+00
","+1.00000000E+02
"
37,0.54789388,70.938898,"+1.00000000E+00
","+1.00000000E+02
"
38,0.55260159,73.615719,"+1.00000000E+00
","+1.00000000E+02
"
39,0.55748148,75.85575,"+1.00000000E+00
","+1.00000000E+02
"
40,0.56132199,78.175868,"+1.00000000E+00
","+1.00000000E+02
"
41,0.56571236,81.317,"+1.00000000E+00
","+1.00000000E+02
"
42,0.57037238,83.713869,"+1.00000000E+00
","+1.00000000E+02
"
43,0.57549334,86.216343,"+1.00000000E+00
","+1.00000000E+02
"
44,0.58028809,88.996602,"+1.00000000E+00
","+1.00000000E+02
"
45,0.58502561,91.13196,"+1.00000000E+00
","+1.00000000E+02
"
46,0.59021468,93.644502,"+1.00000000E+00
","+1.00000000E+02
"
47,0.59405854,96.102334,"+1.00000000E+00
","+1.00000000E+02
"
48,0.59964788,98.74027,"+1.00000000E+00
","+1.00000000E+02
"
49,0.60384737,101.54992,"+1.00000000E+00
","+1.00000000E+02
"
50,0.60889523,103.77407,"+1.00000000E+00
","+1.00000000E+02
"
51,0.61385962,106.14584,"+1.00000000E+00
","+1.00000000E+02
"
52,0.61894972,109.08081,"+1.00000000E+00
","+1.00000000E+02
"
53,0.62316751,111.26599,"+1.00000000E+00
","+1.00000000E+02
"
54,0.62781905,114.00138,"+1.00000000E+00
","+1.00000000E+02
"
55,0.63249853,116.70481,"+1.00000000E+00
","+1.00000000E+02
"
56,0.63678054,119.1826,"+1.00000000E+00
","+1.00000000E+02
"
57,0.64196804,122.85909,"+1.00000000E+00
","+1.00000000E+03
"
58,0.64625151,124.7214,"+1.00000000E+00
","+1.00000000E+03
"
59,0.65135806,127.60273,"+1.00000000E+00
","+1.00000000E+03
"
60,0.65567218,130.1803,"+1.00000000E+00
","+1.00000000E+03
"
61,0.66012854,133.19731,"+1.00000000E+00
","+1.00000000E+03
"
62,0.66504013,135.5551,"+1.00000000E+00
","+1.00000000E+03
"
63,0.67004771,138.28207,"+1.00000000E+00
","+1.00000000E+03
"
64,0.67430557,140.59718,"+1.00000000E+00
","+1.00000000E+03
"
65,0.67901935,143.45046,"+1.00000000E+00
","+1.00000000E+03
"
66,0.68376682,145.57794,"+1.00000000E+00
","+1.00000000E+03
"
67,0.6884557,148.24709,"+1.00000000E+00
","+1.00000000E+03
"
68,0.2187632,0.000323,"+1.00000000E+00
","+1.00000000E+02
"
