,Tensión,Tensión Corriente,ET,ETC
0,2.666e-05,-1.46e-07,"+1.00000000E-01
","+1.00000000E-01
"
1,4.9851e-05,-1.738e-06,"+1.00000000E-01
","+1.00000000E-01
"
2,0.22926362,7.9053e-05,"+1.00000000E+00
","+1.00000000E-01
"
3,0.26817701,3.945e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.27857804,1.874e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.28860001,5.246e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.30026403,2.779e-06,"+1.00000000E+00
","+1.00000000E-01
"
7,0.30975173,4.538e-06,"+1.00000000E+00
","+1.00000000E-01
"
8,0.32027743,3.372e-06,"+1.00000000E+00
","+1.00000000E-01
"
9,0.33048758,3.05e-06,"+1.00000000E+00
","+1.00000000E-01
"
10,0.34182546,4.392e-06,"+1.00000000E+00
","+1.00000000E-01
"
11,0.35107981,2.321e-06,"+1.00000000E+00
","+1.00000000E-01
"
12,0.36232232,4.247e-06,"+1.00000000E+00
","+1.00000000E-01
"
13,0.3729342,3.549e-06,"+1.00000000E+00
","+1.00000000E-01
"
14,0.38326587,2.852e-06,"+1.00000000E+00
","+1.00000000E-01
"
15,0.39348325,4.476e-06,"+1.00000000E+00
","+1.00000000E-01
"
16,0.40485668,2.238e-06,"+1.00000000E+00
","+1.00000000E-01
"
17,0.41495083,4.694e-06,"+1.00000000E+00
","+1.00000000E-01
"
18,0.41023989,2.831e-06,"+1.00000000E+00
","+1.00000000E-01
"
19,0.42093264,7.0922511,"+1.00000000E+00
","+1.00000000E+01
"
20,0.42952772,7.986202,"+1.00000000E+00
","+1.00000000E+01
"
21,0.43865718,9.175839,"+1.00000000E+00
","+1.00000000E+01
"
22,0.44721336,10.024549,"+1.00000000E+00
","+1.00000000E+01
"
23,0.45561903,11.142635,"+1.00000000E+00
","+1.00000000E+01
"
24,0.46353898,12.591034,"+1.00000000E+00
","+1.00000000E+02
"
25,0.47254565,13.647429,"+1.00000000E+00
","+1.00000000E+02
"
26,0.48017992,14.855979,"+1.00000000E+00
","+1.00000000E+02
"
27,0.4890682,15.980141,"+1.00000000E+00
","+1.00000000E+02
"
28,0.49727848,16.979314,"+1.00000000E+00
","+1.00000000E+02
"
29,0.50608235,18.246233,"+1.00000000E+00
","+1.00000000E+02
"
30,0.5141463,19.232233,"+1.00000000E+00
","+1.00000000E+02
"
31,0.52254254,20.49394,"+1.00000000E+00
","+1.00000000E+02
"
32,0.53088149,21.616975,"+1.00000000E+00
","+1.00000000E+02
"
33,0.5386213,22.998355,"+1.00000000E+00
","+1.00000000E+02
"
34,0.54641596,24.395367,"+1.00000000E+00
","+1.00000000E+02
"
35,0.55482203,25.781332,"+1.00000000E+00
","+1.00000000E+02
"
36,0.56257765,27.077442,"+1.00000000E+00
","+1.00000000E+02
"
37,0.56998004,28.264244,"+1.00000000E+00
","+1.00000000E+02
"
38,0.57834807,29.657851,"+1.00000000E+00
","+1.00000000E+02
"
39,0.58691678,31.097626,"+1.00000000E+00
","+1.00000000E+02
"
40,0.59409065,32.539947,"+1.00000000E+00
","+1.00000000E+02
"
41,0.60153697,33.886973,"+1.00000000E+00
","+1.00000000E+02
"
42,0.60999024,35.440748,"+1.00000000E+00
","+1.00000000E+02
"
43,0.61826097,36.806966,"+1.00000000E+00
","+1.00000000E+02
"
44,0.62474197,38.280844,"+1.00000000E+00
","+1.00000000E+02
"
45,0.63273126,39.71195,"+1.00000000E+00
","+1.00000000E+02
"
46,0.64026942,41.14289,"+1.00000000E+00
","+1.00000000E+02
"
47,0.64818474,42.752449,"+1.00000000E+00
","+1.00000000E+02
"
48,0.65542753,44.469278,"+1.00000000E+00
","+1.00000000E+02
"
49,0.66265892,46.028746,"+1.00000000E+00
","+1.00000000E+02
"
50,0.6703504,47.396695,"+1.00000000E+00
","+1.00000000E+02
"
51,0.6774613,49.059283,"+1.00000000E+00
","+1.00000000E+02
"
52,0.68541136,50.785056,"+1.00000000E+00
","+1.00000000E+02
"
53,0.6926465,52.51825,"+1.00000000E+00
","+1.00000000E+02
"
54,0.69957235,54.020321,"+1.00000000E+00
","+1.00000000E+02
"
55,0.70737054,55.577617,"+1.00000000E+00
","+1.00000000E+02
"
56,0.71530522,57.467311,"+1.00000000E+00
","+1.00000000E+02
"
57,0.72246118,58.904195,"+1.00000000E+00
","+1.00000000E+02
"
58,0.72899626,60.655198,"+1.00000000E+00
","+1.00000000E+02
"
59,0.73703816,62.29463,"+1.00000000E+00
","+1.00000000E+02
"
60,0.74366518,64.195544,"+1.00000000E+00
","+1.00000000E+02
"
61,0.75027695,65.897165,"+1.00000000E+00
","+1.00000000E+02
"
62,0.75716316,67.807679,"+1.00000000E+00
","+1.00000000E+02
"
63,0.76454263,69.630882,"+1.00000000E+00
","+1.00000000E+02
"
64,0.77238926,71.154425,"+1.00000000E+00
","+1.00000000E+02
"
65,0.77919286,72.856384,"+1.00000000E+00
","+1.00000000E+02
"
66,0.78588787,74.694004,"+1.00000000E+00
","+1.00000000E+02
"
67,0.79287919,76.657328,"+1.00000000E+00
","+1.00000000E+02
"
68,0.79994408,78.624295,"+1.00000000E+00
","+1.00000000E+02
"
69,0.80709229,80.311267,"+1.00000000E+00
","+1.00000000E+02
"
70,0.81357592,82.274405,"+1.00000000E+00
","+1.00000000E+02
"
71,0.82166927,83.984055,"+1.00000000E+00
","+1.00000000E+02
"
72,0.82795626,85.565945,"+1.00000000E+00
","+1.00000000E+02
"
73,0.83387497,87.723104,"+1.00000000E+00
","+1.00000000E+02
"
74,0.84113082,89.896182,"+1.00000000E+00
","+1.00000000E+02
"
75,0.84749656,91.72021,"+1.00000000E+00
","+1.00000000E+02
"
76,0.85471551,93.969444,"+1.00000000E+00
","+1.00000000E+02
"
77,0.86128145,95.46822,"+1.00000000E+00
","+1.00000000E+02
"
78,0.86764301,97.415906,"+1.00000000E+00
","+1.00000000E+02
"
79,0.8746995,99.433125,"+1.00000000E+00
","+1.00000000E+02
"
80,0.88129569,101.31917,"+1.00000000E+00
","+1.00000000E+02
"
81,0.88739984,103.64127,"+1.00000000E+00
","+1.00000000E+02
"
82,0.89400375,105.58453,"+1.00000000E+00
","+1.00000000E+02
"
83,0.90051133,107.57003,"+1.00000000E+00
","+1.00000000E+02
"
84,0.90768591,109.25819,"+1.00000000E+00
","+1.00000000E+02
"
85,0.91399706,111.55825,"+1.00000000E+00
","+1.00000000E+02
"
86,0.92091799,113.54939,"+1.00000000E+00
","+1.00000000E+02
"
87,0.92690124,115.55139,"+1.00000000E+00
","+1.00000000E+02
"
88,0.93385545,117.74917,"+1.00000000E+00
","+1.00000000E+02
"
89,0.93931498,122.9528,"+1.00000000E+00
","+1.00000000E+03
"
90,0.94627684,124.3882,"+1.00000000E+00
","+1.00000000E+03
"
91,0.95296411,126.76017,"+1.00000000E+00
","+1.00000000E+03
"
92,0.95958538,128.65682,"+1.00000000E+00
","+1.00000000E+03
"
93,0.96601378,130.84692,"+1.00000000E+00
","+1.00000000E+03
"
94,0.9725565,133.19908,"+1.00000000E+00
","+1.00000000E+03
"
95,0.97983108,134.89099,"+1.00000000E+00
","+1.00000000E+03
"
96,0.98450783,137.10526,"+1.00000000E+00
","+1.00000000E+03
"
97,0.99082557,139.49561,"+1.00000000E+00
","+1.00000000E+03
"
98,0.99767832,142.78196,"+1.00000000E+00
","+1.00000000E+03
"
99,1.0037073,144.48273,"+1.00000000E+01
","+1.00000000E+03
"
