,Tensión,Tensión Corriente,ET,ETC
0,0.272083,-7.255e-06,"+1.00000000E+00
","+1.00000000E-01
"
1,0.24120176,2.3752e-05,"+1.00000000E+00
","+1.00000000E-01
"
2,0.24567518,-3.404e-06,"+1.00000000E+00
","+1.00000000E-01
"
3,0.2506223,-5.621e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.25522377,-9.513e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.2598067,-7.244e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.26439287,-8.702e-06,"+1.00000000E+00
","+1.00000000E-01
"
7,0.26967732,-1.0762e-05,"+1.00000000E+00
","+1.00000000E-01
"
8,0.27516469,-5.111e-06,"+1.00000000E+00
","+1.00000000E-01
"
9,0.27919086,-1.1324e-05,"+1.00000000E+00
","+1.00000000E-01
"
10,0.28386793,-8.473e-06,"+1.00000000E+00
","+1.00000000E-01
"
11,0.28917549,-6.745e-06,"+1.00000000E+00
","+1.00000000E-01
"
12,0.29379704,-1.2022e-05,"+1.00000000E+00
","+1.00000000E-01
"
13,0.29831031,-6.089e-06,"+1.00000000E+00
","+1.00000000E-01
"
14,0.30319028,-8.868e-06,"+1.00000000E+00
","+1.00000000E-01
"
15,0.30801023,-1.0148e-05,"+1.00000000E+00
","+1.00000000E-01
"
16,0.30592471,-1.488e-06,"+1.00000000E+00
","+1.00000000E-01
"
17,0.3181006,5.324e-05,"+1.00000000E+00
","+1.00000000E-01
"
18,0.32303497,7.3e-08,"+1.00000000E+00
","+1.00000000E-01
"
19,0.3102633,-4.59e-06,"+1.00000000E+00
","+1.00000000E-01
"
20,0.3205363,5.9903333,"+1.00000000E+00
","+1.00000000E+01
"
21,0.32306404,6.5237465,"+1.00000000E+00
","+1.00000000E+01
"
22,0.32663881,7.4077193,"+1.00000000E+00
","+1.00000000E+01
"
23,0.33009305,8.0557479,"+1.00000000E+00
","+1.00000000E+01
"
24,0.33354384,8.741008,"+1.00000000E+00
","+1.00000000E+01
"
25,0.33753634,9.3160598,"+1.00000000E+00
","+1.00000000E+01
"
26,0.34096297,9.8481366,"+1.00000000E+00
","+1.00000000E+01
"
27,0.3455823,10.393619,"+1.00000000E+00
","+1.00000000E+01
"
28,0.34848073,11.050032,"+1.00000000E+00
","+1.00000000E+01
"
29,0.35207984,11.797255,"+1.00000000E+00
","+1.00000000E+02
"
30,0.35540679,12.254708,"+1.00000000E+00
","+1.00000000E+02
"
31,0.35889108,12.965243,"+1.00000000E+00
","+1.00000000E+02
"
32,0.36241791,13.633557,"+1.00000000E+00
","+1.00000000E+02
"
33,0.36597529,14.25927,"+1.00000000E+00
","+1.00000000E+02
"
34,0.37029684,14.75583,"+1.00000000E+00
","+1.00000000E+02
"
35,0.37349096,15.402242,"+1.00000000E+00
","+1.00000000E+02
"
36,0.37752195,16.040049,"+1.00000000E+00
","+1.00000000E+02
"
37,0.38064483,16.75671,"+1.00000000E+00
","+1.00000000E+02
"
38,0.38440575,17.277929,"+1.00000000E+00
","+1.00000000E+02
"
39,0.38777747,18.154088,"+1.00000000E+00
","+1.00000000E+02
"
40,0.39133403,18.543295,"+1.00000000E+00
","+1.00000000E+02
"
41,0.39464257,19.270629,"+1.00000000E+00
","+1.00000000E+02
"
42,0.3981851,19.934638,"+1.00000000E+00
","+1.00000000E+02
"
43,0.40188808,20.686339,"+1.00000000E+00
","+1.00000000E+02
"
44,0.40480836,21.334254,"+1.00000000E+00
","+1.00000000E+02
"
45,0.40884499,22.220462,"+1.00000000E+00
","+1.00000000E+02
"
46,0.41239203,22.632015,"+1.00000000E+00
","+1.00000000E+02
"
47,0.41495408,23.4884,"+1.00000000E+00
","+1.00000000E+02
"
48,0.41922343,24.097719,"+1.00000000E+00
","+1.00000000E+02
"
49,0.42241831,24.90563,"+1.00000000E+00
","+1.00000000E+02
"
50,0.42623989,25.699213,"+1.00000000E+00
","+1.00000000E+02
"
51,0.42925629,26.260017,"+1.00000000E+00
","+1.00000000E+02
"
52,0.43314315,26.931006,"+1.00000000E+00
","+1.00000000E+02
"
53,0.43612808,27.726048,"+1.00000000E+00
","+1.00000000E+02
"
54,0.4391903,28.451215,"+1.00000000E+00
","+1.00000000E+02
"
55,0.44369196,29.270797,"+1.00000000E+00
","+1.00000000E+02
"
56,0.44674802,30.056219,"+1.00000000E+00
","+1.00000000E+02
"
57,0.44994098,30.730171,"+1.00000000E+00
","+1.00000000E+02
"
58,0.45370746,31.70628,"+1.00000000E+00
","+1.00000000E+02
"
59,0.45632118,32.242934,"+1.00000000E+00
","+1.00000000E+02
"
60,0.45988546,33.172727,"+1.00000000E+00
","+1.00000000E+02
"
61,0.46255234,33.852068,"+1.00000000E+00
","+1.00000000E+02
"
62,0.46567083,34.518065,"+1.00000000E+00
","+1.00000000E+02
"
63,0.46975871,35.526035,"+1.00000000E+00
","+1.00000000E+02
"
64,0.47269553,36.052292,"+1.00000000E+00
","+1.00000000E+02
"
65,0.4766192,36.972934,"+1.00000000E+00
","+1.00000000E+02
"
66,0.47904611,37.80091,"+1.00000000E+00
","+1.00000000E+02
"
67,0.48242318,38.381619,"+1.00000000E+00
","+1.00000000E+02
"
68,0.48629298,39.236247,"+1.00000000E+00
","+1.00000000E+02
"
69,0.48954546,40.03308,"+1.00000000E+00
","+1.00000000E+02
"
70,0.49227036,41.188592,"+1.00000000E+00
","+1.00000000E+02
"
71,0.49607512,41.904231,"+1.00000000E+00
","+1.00000000E+02
"
72,0.49855746,42.792284,"+1.00000000E+00
","+1.00000000E+02
"
73,0.50149794,43.297934,"+1.00000000E+00
","+1.00000000E+02
"
74,0.50507604,44.390526,"+1.00000000E+00
","+1.00000000E+02
"
75,0.50902585,45.102615,"+1.00000000E+00
","+1.00000000E+02
"
76,0.51159449,45.961073,"+1.00000000E+00
","+1.00000000E+02
"
77,0.51554013,47.189684,"+1.00000000E+00
","+1.00000000E+02
"
78,0.51787741,47.61907,"+1.00000000E+00
","+1.00000000E+02
"
79,0.52164742,48.592022,"+1.00000000E+00
","+1.00000000E+02
"
80,0.52457118,49.319453,"+1.00000000E+00
","+1.00000000E+02
"
81,0.52789374,50.194139,"+1.00000000E+00
","+1.00000000E+02
"
82,0.53078265,51.036206,"+1.00000000E+00
","+1.00000000E+02
"
83,0.53390156,51.983614,"+1.00000000E+00
","+1.00000000E+02
"
84,0.53655095,52.847913,"+1.00000000E+00
","+1.00000000E+02
"
