,Tensión,Tensión Corriente,ET,ETC
0,0.24321898,2.904e-05,"+1.00000000E+00
","+1.00000000E-01
"
1,0.24679277,3.705e-06,"+1.00000000E+00
","+1.00000000E-01
"
2,0.25697563,3.914e-06,"+1.00000000E+00
","+1.00000000E-01
"
3,0.26730458,3.487e-06,"+1.00000000E+00
","+1.00000000E-01
"
4,0.27864467,2.467e-06,"+1.00000000E+00
","+1.00000000E-01
"
5,0.28812253,3.029e-06,"+1.00000000E+00
","+1.00000000E-01
"
6,0.29969106,4.465e-06,"+1.00000000E+00
","+1.00000000E-01
"
7,0.31056998,1.738e-06,"+1.00000000E+00
","+1.00000000E-01
"
8,0.32103961,4.934e-06,"+1.00000000E+00
","+1.00000000E-01
"
9,0.33046395,2.852e-06,"+1.00000000E+00
","+1.00000000E-01
"
10,0.34174597,1.28e-06,"+1.00000000E+00
","+1.00000000E-01
"
11,0.35221696,7.588e-06,"+1.00000000E+00
","+1.00000000E-01
"
12,0.3622878,-2.81e-07,"+1.00000000E+00
","+1.00000000E-01
"
13,0.37284331,2.623e-06,"+1.00000000E+00
","+1.00000000E-01
"
14,0.37318585,4.6321061,"+1.00000000E+00
","+1.00000000E+01
"
15,0.38148536,5.786186,"+1.00000000E+00
","+1.00000000E+01
"
16,0.39020326,6.9396467,"+1.00000000E+00
","+1.00000000E+01
"
17,0.39834063,8.0527638,"+1.00000000E+00
","+1.00000000E+01
"
18,0.40669734,9.0760736,"+1.00000000E+00
","+1.00000000E+01
"
19,0.41500857,10.290379,"+1.00000000E+00
","+1.00000000E+01
"
20,0.42304148,11.298875,"+1.00000000E+00
","+1.00000000E+01
"
21,0.43164734,12.810834,"+1.00000000E+00
","+1.00000000E+02
"
22,0.43954435,14.121798,"+1.00000000E+00
","+1.00000000E+02
"
23,0.4476173,15.38195,"+1.00000000E+00
","+1.00000000E+02
"
24,0.45573346,16.642573,"+1.00000000E+00
","+1.00000000E+02
"
25,0.46401855,18.013958,"+1.00000000E+00
","+1.00000000E+02
"
26,0.47189057,19.394177,"+1.00000000E+00
","+1.00000000E+02
"
27,0.47960548,20.797026,"+1.00000000E+00
","+1.00000000E+02
"
28,0.48776045,21.966722,"+1.00000000E+00
","+1.00000000E+02
"
29,0.49511012,23.371762,"+1.00000000E+00
","+1.00000000E+02
"
30,0.50251815,24.927872,"+1.00000000E+00
","+1.00000000E+02
"
31,0.51087802,26.472771,"+1.00000000E+00
","+1.00000000E+02
"
32,0.51861679,27.916123,"+1.00000000E+00
","+1.00000000E+02
"
33,0.52577182,29.463232,"+1.00000000E+00
","+1.00000000E+02
"
34,0.5334359,30.862849,"+1.00000000E+00
","+1.00000000E+02
"
35,0.54174419,32.404503,"+1.00000000E+00
","+1.00000000E+02
"
36,0.54899861,34.105115,"+1.00000000E+00
","+1.00000000E+02
"
37,0.55570502,35.61792,"+1.00000000E+00
","+1.00000000E+02
"
38,0.56354599,37.348456,"+1.00000000E+00
","+1.00000000E+02
"
39,0.57150451,39.135441,"+1.00000000E+00
","+1.00000000E+02
"
40,0.57882209,40.613466,"+1.00000000E+00
","+1.00000000E+02
"
41,0.58560736,42.286043,"+1.00000000E+00
","+1.00000000E+02
"
42,0.59336989,43.904814,"+1.00000000E+00
","+1.00000000E+02
"
43,0.60005329,45.768549,"+1.00000000E+00
","+1.00000000E+02
"
44,0.60708175,47.489591,"+1.00000000E+00
","+1.00000000E+02
"
45,0.61413617,49.198694,"+1.00000000E+00
","+1.00000000E+02
"
46,0.62177096,51.354947,"+1.00000000E+00
","+1.00000000E+02
"
47,0.62844588,52.775081,"+1.00000000E+00
","+1.00000000E+02
"
48,0.63563136,54.53008,"+1.00000000E+00
","+1.00000000E+02
"
49,0.64232063,56.512597,"+1.00000000E+00
","+1.00000000E+02
"
50,0.64982384,58.297998,"+1.00000000E+00
","+1.00000000E+02
"
51,0.65665662,60.052893,"+1.00000000E+00
","+1.00000000E+02
"
52,0.66410442,61.976411,"+1.00000000E+00
","+1.00000000E+02
"
53,0.67110612,63.576788,"+1.00000000E+00
","+1.00000000E+02
"
54,0.67762144,65.467613,"+1.00000000E+00
","+1.00000000E+02
"
55,0.68452565,67.472648,"+1.00000000E+00
","+1.00000000E+02
"
56,0.69107622,69.349798,"+1.00000000E+00
","+1.00000000E+02
"
57,0.69836292,71.3915,"+1.00000000E+00
","+1.00000000E+02
"
58,0.70488997,73.144638,"+1.00000000E+00
","+1.00000000E+02
"
59,0.71202134,74.972847,"+1.00000000E+00
","+1.00000000E+02
"
60,0.71836692,77.016851,"+1.00000000E+00
","+1.00000000E+02
"
61,0.7261061,78.83673,"+1.00000000E+00
","+1.00000000E+02
"
62,0.73190787,80.868365,"+1.00000000E+00
","+1.00000000E+02
"
63,0.73902274,82.882248,"+1.00000000E+00
","+1.00000000E+02
"
64,0.74493718,85.10032,"+1.00000000E+00
","+1.00000000E+02
"
65,0.75146724,87.453777,"+1.00000000E+00
","+1.00000000E+02
"
66,0.7582432,89.148901,"+1.00000000E+00
","+1.00000000E+02
"
67,0.76536506,91.04018,"+1.00000000E+00
","+1.00000000E+02
"
68,0.77118537,93.241585,"+1.00000000E+00
","+1.00000000E+02
"
69,0.77783898,95.479497,"+1.00000000E+00
","+1.00000000E+02
"
70,0.78398299,97.6389,"+1.00000000E+00
","+1.00000000E+02
"
71,0.79128318,99.714924,"+1.00000000E+00
","+1.00000000E+02
"
72,0.79696082,101.47088,"+1.00000000E+00
","+1.00000000E+02
"
73,0.80292346,103.82527,"+1.00000000E+00
","+1.00000000E+02
"
74,0.81009416,105.84735,"+1.00000000E+00
","+1.00000000E+02
"
75,0.8163345,107.82403,"+1.00000000E+00
","+1.00000000E+02
"
76,0.82258803,110.03495,"+1.00000000E+00
","+1.00000000E+02
"
77,0.82876897,112.29703,"+1.00000000E+00
","+1.00000000E+02
"
78,0.83427379,114.73767,"+1.00000000E+00
","+1.00000000E+02
"
79,0.84094192,116.72209,"+1.00000000E+00
","+1.00000000E+02
"
80,0.84788304,118.97147,"+1.00000000E+00
","+1.00000000E+02
"
81,0.85334386,122.99183,"+1.00000000E+00
","+1.00000000E+03
"
82,0.85964318,125.45784,"+1.00000000E+00
","+1.00000000E+03
"
83,0.86517395,127.68016,"+1.00000000E+00
","+1.00000000E+03
"
84,0.87175442,130.10078,"+1.00000000E+00
","+1.00000000E+03
"
85,0.87704818,132.52609,"+1.00000000E+00
","+1.00000000E+03
"
86,0.88413972,134.61372,"+1.00000000E+00
","+1.00000000E+03
"
87,0.8901853,136.95133,"+1.00000000E+00
","+1.00000000E+03
"
88,0.89686902,139.20373,"+1.00000000E+00
","+1.00000000E+03
"
89,0.90333529,141.6592,"+1.00000000E+00
","+1.00000000E+03
"
90,0.90939259,143.70613,"+1.00000000E+00
","+1.00000000E+03
"
91,0.91519362,146.41508,"+1.00000000E+00
","+1.00000000E+03
"
92,0.9216579,148.50015,"+1.00000000E+00
","+1.00000000E+03
"
93,0.17015637,1.188476,"+1.00000000E+00
","+1.00000000E+02
"
94,0.047635282,2.1015e-05,"+1.00000000E-01
","+1.00000000E-01
"
95,0.014005766,1.2553e-05,"+1.00000000E-01
","+1.00000000E-01
"
96,0.004372072,9.087e-06,"+1.00000000E-01
","+1.00000000E-01
"
97,0.001727617,3.986e-06,"+1.00000000E-01
","+1.00000000E-01
"
